"	date",id_station,id_parameter,value,unit
24/01/14,MER,SO2,10,1
24/01/14,PED,SO2,6,1
24/01/14,SAG,SO2,2,1
24/01/14,SFE,SO2,7,1
24/01/14,SJA,SO2,6,1
24/01/14,SUR,SO2,13,1
24/01/14,TAH,SO2,7,1
24/01/14,TLA,SO2,21,1
24/01/14,TLI,SO2,10,1
24/01/14,TPN,SO2,3,1
24/01/14,UAX,SO2,13,1
24/01/14,UIZ,SO2,8,1
24/01/14,VIF,SO2,6,1
24/01/14,XAL,SO2,3,1
25/01/14,ACO,SO2,5,1
25/01/14,ATI,SO2,11,1
25/01/14,CAM,SO2,16,1
25/01/14,CUA,SO2,7,1
25/01/14,CUT,SO2,8,1
25/01/14,FAC,SO2,11,1
25/01/14,HGM,SO2,22,1
25/01/14,IZT,SO2,24,1
25/01/14,LLA,SO2,28,1
25/01/14,MER,SO2,26,1
25/01/14,NEZ,SO2,22,1
25/01/14,PED,SO2,8,1
25/01/14,SAG,SO2,27,1
25/01/14,SFE,SO2,8,1
25/01/14,SJA,SO2,18,1
25/01/14,SUR,SO2,12,1
25/01/14,TAH,SO2,7,1
25/01/14,TLA,SO2,13,1
25/01/14,TLI,SO2,20,1
25/01/14,TPN,SO2,6,1
25/01/14,UAX,SO2,10,1
25/01/14,UIZ,SO2,21,1
25/01/14,VIF,SO2,28,1
25/01/14,XAL,SO2,20,1
26/01/14,ACO,SO2,2,1
26/01/14,ATI,SO2,5,1
26/01/14,CAM,SO2,4,1
26/01/14,CHO,SO2,5,1
26/01/14,CUA,SO2,3,1
26/01/14,CUT,SO2,5,1
26/01/14,FAC,SO2,5,1
26/01/14,HGM,SO2,4,1
26/01/14,IZT,SO2,5,1
26/01/14,LLA,SO2,4,1
26/01/14,MER,SO2,5,1
26/01/14,NEZ,SO2,3,1
26/01/14,PED,SO2,3,1
26/01/14,SAG,SO2,4,1
26/01/14,SFE,SO2,3,1
26/01/14,SJA,SO2,5,1
26/01/14,SUR,SO2,5,1
26/01/14,TAH,SO2,4,1
26/01/14,TLA,SO2,7,1
26/01/14,TLI,SO2,6,1
26/01/14,TPN,SO2,3,1
26/01/14,UAX,SO2,3,1
26/01/14,UIZ,SO2,5,1
26/01/14,VIF,SO2,8,1
26/01/14,XAL,SO2,5,1
27/01/14,ACO,SO2,2,1
27/01/14,ATI,SO2,2,1
27/01/14,CAM,SO2,3,1
27/01/14,CUA,SO2,2,1
27/01/14,CUT,SO2,4,1
27/01/14,FAC,SO2,4,1
27/01/14,HGM,SO2,2,1
27/01/14,IZT,SO2,3,1
27/01/14,LLA,SO2,3,1
27/01/14,MER,SO2,3,1
27/01/14,NEZ,SO2,3,1
27/01/14,PED,SO2,2,1
27/01/14,SAG,SO2,4,1
27/01/14,SFE,SO2,2,1
27/01/14,SJA,SO2,5,1
27/01/14,SUR,SO2,4,1
27/01/14,TAH,SO2,3,1
27/01/14,TLI,SO2,3,1
27/01/14,TPN,SO2,2,1
27/01/14,UAX,SO2,2,1
27/01/14,UIZ,SO2,4,1
27/01/14,VIF,SO2,4,1
27/01/14,XAL,SO2,5,1
28/01/14,ACO,SO2,1,1
28/01/14,ATI,SO2,2,1
28/01/14,CAM,SO2,3,1
28/01/14,CUA,SO2,2,1
28/01/14,CUT,SO2,3,1
28/01/14,FAC,SO2,3,1
28/01/14,HGM,SO2,2,1
28/01/14,IZT,SO2,3,1
28/01/14,LLA,SO2,2,1
28/01/14,MER,SO2,3,1
